,date_sampling,PRCP
4003,2020-03-18,0.0
4004,2020-03-19,0.0
4005,2020-03-20,0.1
4006,2020-03-21,0.15
4007,2020-03-22,0.02
4008,2020-03-23,0.67
4009,2020-03-24,0.04
4010,2020-03-25,0.03
4011,2020-03-26,0.14
4012,2020-03-27,0.1
4013,2020-03-28,0.0
4014,2020-03-29,0.0
4015,2020-03-30,0.0
4016,2020-03-31,0.0
4017,2020-04-01,0.0
4018,2020-04-02,0.0
4019,2020-04-03,0.0
4020,2020-04-04,0.0
4021,2020-04-05,0.0
4022,2020-04-06,0.1
4023,2020-04-07,0.3
4024,2020-04-08,0.3
4025,2020-04-09,1.5
4026,2020-04-10,0.05
4027,2020-04-11,0.02
4028,2020-04-12,0.0
4029,2020-04-13,0.0
4030,2020-04-14,0.0
4031,2020-04-15,0.0
4032,2020-04-16,0.0
4033,2020-04-17,0.0
4034,2020-04-18,0.45
4035,2020-04-19,0.0
4036,2020-04-20,0.0
4037,2020-04-21,0.0
4038,2020-04-22,0.0
4039,2020-04-23,0.0
4040,2020-04-24,0.0
4041,2020-04-25,0.0
4042,2020-04-26,0.0
4043,2020-04-27,0.0
4044,2020-04-28,0.0
4045,2020-04-29,0.0
4046,2020-04-30,0.0
4047,2020-05-01,0.0
4048,2020-05-02,0.0
4049,2020-05-03,0.0
4050,2020-05-04,0.0
4051,2020-05-05,0.0
4052,2020-05-06,0.0
4053,2020-05-07,0.0
4054,2020-05-08,0.0
4055,2020-05-09,0.0
4056,2020-05-10,0.0
4057,2020-05-11,0.0
4058,2020-05-12,0.0
4059,2020-05-13,0.0
4060,2020-05-14,0.0
4061,2020-05-15,0.0
4062,2020-05-16,0.0
4063,2020-05-17,0.0
4064,2020-05-18,0.0
4065,2020-05-19,0.39
4066,2020-05-20,0.0
4067,2020-05-21,0.0
4068,2020-05-22,0.0
4069,2020-05-23,0.0
4070,2020-05-25,0.0
4071,2020-05-26,0.0
4072,2020-05-27,0.0
4073,2020-05-28,0.0
4074,2020-05-29,0.0
4075,2020-05-30,0.0
4076,2020-05-31,0.0
4077,2020-06-01,0.0
4078,2020-06-02,0.0
4079,2020-06-03,0.0
4080,2020-06-04,0.0
4081,2020-06-06,0.3
4082,2020-06-07,0.0
4083,2020-06-08,0.0
4084,2020-06-09,0.0
4085,2020-06-10,0.0
4086,2020-06-12,0.0
4087,2020-06-13,0.0
4088,2020-06-14,0.0
4089,2020-06-15,0.0
4090,2020-06-16,0.0
4091,2020-06-17,0.0
4092,2020-06-18,0.0
4093,2020-06-19,0.0
4094,2020-06-20,0.0
4095,2020-06-21,0.0
4096,2020-06-22,0.0
4097,2020-06-23,0.0
4098,2020-06-24,0.0
4099,2020-06-26,0.0
4100,2020-06-27,0.0
4101,2020-06-28,0.0
4102,2020-06-29,0.0
4103,2020-06-30,0.0
4104,2020-07-02,0.0
4105,2020-07-03,0.0
4106,2020-07-04,0.0
4107,2020-07-05,0.0
4108,2020-07-06,0.0
4109,2020-07-07,0.0
4110,2020-07-08,0.0
4111,2020-07-09,0.0
4112,2020-07-10,0.0
4113,2020-07-11,0.0
4114,2020-07-12,0.0
4115,2020-07-13,0.0
4116,2020-07-14,0.0
4117,2020-07-15,0.0
4118,2020-07-16,0.0
4119,2020-07-17,0.0
4120,2020-07-18,0.0
4121,2020-07-19,0.0
4122,2020-07-20,0.0
4123,2020-07-21,0.0
4124,2020-07-22,0.0
4125,2020-07-23,0.0
4126,2020-07-24,0.0
4127,2020-07-25,0.0
4128,2020-07-26,0.0
4129,2020-07-27,0.0
4130,2020-07-28,0.0
4131,2020-07-29,0.0
4132,2020-07-30,0.0
4133,2020-07-31,0.0
4134,2020-08-01,0.0
4135,2020-08-02,0.0
4136,2020-08-03,0.0
4137,2020-08-04,0.0
4138,2020-08-05,0.0
4139,2020-08-06,0.0
4140,2020-08-07,0.0
4141,2020-08-08,0.0
4142,2020-08-09,0.0
4143,2020-08-10,0.0
4144,2020-08-11,0.0
4145,2020-08-12,0.0
4146,2020-08-13,0.0
4147,2020-08-14,0.0
4148,2020-08-15,0.0
4149,2020-08-16,0.0
4150,2020-08-17,0.0
4151,2020-08-18,0.0
4152,2020-08-19,0.0
4153,2020-08-20,0.0
4154,2020-08-21,0.0
4155,2020-08-22,0.0
4156,2020-08-23,0.0
4157,2020-08-24,0.0
4158,2020-08-25,0.0
4159,2020-08-26,0.0
4160,2020-08-27,0.0
4161,2020-08-30,0.0
4162,2020-08-31,0.0
4163,2020-09-01,0.0
4164,2020-09-02,0.0
4165,2020-09-03,0.0
4166,2020-09-05,0.0
4167,2020-09-06,0.0
4168,2020-09-08,0.0
4169,2020-09-09,0.0
4170,2020-09-10,0.0
4171,2020-09-11,0.0
4172,2020-09-12,0.0
4173,2020-09-13,0.0
4174,2020-09-14,0.0
4175,2020-09-16,0.0
4176,2020-09-17,0.0
4177,2020-09-18,0.0
4178,2020-09-19,0.0
4179,2020-09-21,0.0
4180,2020-09-22,0.0
4181,2020-09-23,0.0
4182,2020-09-24,0.0
4183,2020-09-25,0.0
4184,2020-10-01,0.0
4185,2020-10-02,0.0
4186,2020-10-03,0.0
4187,2020-10-04,0.0
4188,2020-10-05,0.0
4189,2020-10-06,0.0
4190,2020-10-07,0.0
4191,2020-10-08,0.0
4192,2020-10-09,0.0
4193,2020-10-10,0.0
4194,2020-10-11,0.0
4195,2020-10-12,0.0
4196,2020-10-13,0.0
4197,2020-10-14,0.0
4198,2020-10-15,0.0
4199,2020-10-16,0.0
4200,2020-10-17,0.0
4201,2020-10-18,0.0
4202,2020-10-19,0.0
4203,2020-10-20,0.0
4204,2020-10-21,0.0
4205,2020-10-22,0.0
4206,2020-10-23,0.0
4207,2020-10-24,0.0
4208,2020-10-25,0.0
4209,2020-10-26,0.0
4210,2020-10-27,0.0
4211,2020-10-28,0.0
4212,2020-10-29,0.0
4213,2020-10-30,0.0
4214,2020-10-31,0.0
4215,2020-11-01,0.0
4216,2020-11-02,0.0
4217,2020-11-03,0.0
4218,2020-11-04,0.0
4219,2020-11-05,0.0
4220,2020-11-06,0.0
4221,2020-11-07,0.0
4222,2020-11-08,0.0
4223,2020-11-09,0.4
4224,2020-11-10,0.0
4225,2020-11-11,0.0
4226,2020-11-12,0.0
4227,2020-11-13,0.0
4228,2020-11-14,0.0
4229,2020-11-15,0.0
4230,2020-11-16,0.0
4231,2020-11-17,0.0
4232,2020-11-18,0.0
4233,2020-11-19,0.0
4234,2020-11-20,0.0
4235,2020-11-21,0.0
4236,2020-11-22,0.0
4237,2020-11-23,0.0
4238,2020-11-24,0.0
4239,2020-11-25,0.0
4240,2020-12-03,0.0
4241,2020-12-04,0.0
4242,2020-12-05,0.0
4243,2020-12-06,0.0
4244,2020-12-07,0.0
4245,2020-12-08,0.0
4246,2020-12-09,0.0
4247,2020-12-10,0.0
4248,2020-12-11,0.0
4249,2020-12-12,0.0
4250,2020-12-13,0.15
4251,2020-12-14,0.08
4252,2020-12-15,0.0
4253,2020-12-16,0.0
4254,2020-12-17,0.0
4255,2020-12-18,0.0
4256,2020-12-19,0.0
4257,2020-12-20,0.0
4258,2020-12-21,0.0
4259,2020-12-22,0.0
4260,2020-12-23,0.0
4261,2020-12-24,0.0
4262,2020-12-25,0.0
4263,2020-12-26,0.0
4264,2020-12-27,0.05
4265,2020-12-28,0.32
4266,2020-12-29,0.0
4267,2020-12-30,0.0
4268,2020-12-31,0.0
4269,2021-01-01,0.0
4270,2021-01-02,0.0
4271,2021-01-03,0.0
4272,2021-01-04,0.0
4273,2021-01-05,0.0
4274,2021-01-06,0.0
4275,2021-01-07,0.0
4276,2021-01-08,0.0
4277,2021-01-09,0.0
4278,2021-01-10,0.0
4279,2021-01-11,0.0
4280,2021-01-12,0.0
4281,2021-01-13,0.0
4282,2021-01-14,0.0
4283,2021-01-15,0.0
4284,2021-01-16,0.0
4285,2021-01-17,0.0
4286,2021-01-18,0.0
4287,2021-01-19,0.0
4288,2021-01-20,0.0
4289,2021-01-21,0.0
4290,2021-01-22,0.0
4291,2021-01-23,0.2
4292,2021-01-24,0.38
4293,2021-01-25,0.25
4294,2021-01-26,0.08
4295,2021-01-28,
4296,2021-01-29,0.0
4297,2021-01-30,0.58
4298,2021-01-31,0.0
4299,2021-02-01,0.0
4300,2021-02-02,0.0
4301,2021-02-03,0.0
4302,2021-02-04,0.0
4303,2021-02-05,0.0
4304,2021-02-06,0.0
4305,2021-02-07,0.0
4306,2021-02-08,0.0
4307,2021-02-09,0.0
4308,2021-02-10,0.0
4309,2021-02-11,0.0
4310,2021-02-12,0.33
4311,2021-02-13,0.0
4312,2021-02-14,0.0
4313,2021-02-15,0.0
4314,2021-02-16,0.0
4315,2021-02-17,0.0
4316,2021-02-19,0.0
4317,2021-02-21,0.0
4318,2021-02-22,0.0
4319,2021-02-23,0.0
4320,2021-02-24,0.0
4321,2021-02-25,0.0
4322,2021-02-26,0.0
4323,2021-02-27,0.0
4324,2021-02-28,0.0
4325,2021-03-01,0.0
4326,2021-03-02,0.0
4327,2021-03-03,0.0
4328,2021-03-04,0.0
4329,2021-03-05,0.0
4330,2021-03-06,0.0
4331,2021-03-07,0.0
4332,2021-03-08,0.0
4333,2021-03-09,0.0
4334,2021-03-10,0.0
4335,2021-03-11,0.34
4336,2021-03-12,0.02
4337,2021-03-15,0.19
4338,2021-03-18,0.0
4339,2021-04-01,0.0
4340,2021-04-02,0.0
4341,2021-04-03,0.0
4342,2021-04-04,0.0
4343,2021-04-05,0.0
4344,2021-04-06,0.0
4345,2021-04-07,0.0
4346,2021-04-08,0.0
4347,2021-04-09,0.0
4348,2021-04-10,0.0
4349,2021-04-11,0.0
4350,2021-04-12,0.0
4351,2021-04-13,0.0
4352,2021-04-14,0.0
4353,2021-04-15,0.0
4354,2021-04-16,0.0
4355,2021-04-17,0.0
4356,2021-04-18,0.0
4357,2021-04-20,0.0
4358,2021-04-21,0.0
4359,2021-04-22,0.0
4360,2021-04-23,0.0
4361,2021-04-24,0.0
4362,2021-04-25,0.0
4363,2021-04-26,0.08
4364,2021-04-27,0.0
4365,2021-04-28,0.0
4366,2021-05-01,0.0
4367,2021-05-02,0.0
4368,2021-05-04,0.0
4369,2021-05-05,0.0
4370,2021-05-06,0.0
4371,2021-05-07,0.0
4372,2021-05-08,0.0
4373,2021-05-09,0.0
4374,2021-05-10,0.0
4375,2021-05-11,0.0
4376,2021-05-12,0.0
4377,2021-05-13,0.0
4378,2021-05-14,0.0
4379,2021-05-15,0.0
4380,2021-05-16,0.0
4381,2021-05-17,0.0
4382,2021-05-18,0.0
4383,2021-05-19,0.0
4384,2021-05-21,0.0
4385,2021-05-22,0.0
4386,2021-05-23,0.0
4387,2021-05-25,0.0
4388,2021-05-26,0.0
4389,2021-05-30,0.0
4390,2021-05-31,0.02
4391,2021-06-01,0.0
4392,2021-06-02,0.0
4393,2021-06-04,0.0
4394,2021-06-05,0.0
4395,2021-06-06,0.0
4396,2021-06-07,0.0
4397,2021-06-08,0.0
4398,2021-06-09,0.0
4399,2021-06-10,0.0
4400,2021-06-11,0.0
4401,2021-06-12,0.0
4402,2021-06-14,0.0
4403,2021-06-15,0.0
4404,2021-06-17,0.0
4405,2021-06-18,0.0
4406,2021-06-19,0.0
4407,2021-06-20,0.0
4408,2021-06-21,0.0
4409,2021-06-22,0.0
4410,2021-06-23,0.0
4411,2021-06-25,0.0
4412,2021-06-26,0.0
4413,2021-06-27,0.0
4414,2021-06-28,0.0
4415,2021-06-29,0.0
4416,2021-06-30,0.0
4417,2021-07-01,0.0
4418,2021-07-02,0.0
4419,2021-07-03,0.0
4420,2021-07-04,0.0
4421,2021-07-05,0.0
4422,2021-07-06,0.0
4423,2021-07-08,
4424,2021-07-09,0.0
4425,2021-07-10,0.0
4426,2021-07-11,0.0
4427,2021-07-12,0.0
4428,2021-07-13,0.0
4429,2021-07-14,0.0
4430,2021-07-15,0.0
4431,2021-07-16,0.0
4432,2021-07-17,0.0
4433,2021-07-18,0.0
4434,2021-07-19,0.12
4435,2021-07-20,0.0
4436,2021-07-22,0.0
4437,2021-07-23,0.0
4438,2021-07-24,0.0
4439,2021-07-25,0.0
4440,2021-07-28,0.0
4441,2021-07-29,0.0
4442,2021-07-30,0.0
4443,2021-08-02,0.0
4444,2021-08-03,0.0
4445,2021-08-04,0.0
4446,2021-08-05,0.0
4447,2021-08-06,0.0
4448,2021-08-07,0.0
4449,2021-08-08,0.0
4450,2021-08-09,0.0
4451,2021-08-10,0.0
4452,2021-08-12,0.0
4453,2021-08-13,0.0
4454,2021-08-14,0.0
4455,2021-08-15,0.0
4456,2021-08-17,0.0
4457,2021-08-18,0.0
4458,2021-08-19,0.0
4459,2021-08-20,0.0
4460,2021-08-23,0.0
4461,2021-08-24,0.0
4462,2021-08-25,0.0
4463,2021-08-26,0.0
4464,2021-08-27,0.0
4465,2021-08-30,0.0
4466,2021-08-31,0.0
4467,2021-09-01,0.0
4468,2021-09-03,0.0
4469,2021-09-04,0.0
4470,2021-09-05,0.0
4471,2021-09-06,0.0
4472,2021-09-07,0.0
4473,2021-09-08,0.0
4474,2021-09-09,0.0
4475,2021-09-10,0.06
4476,2021-09-11,0.0
4477,2021-09-12,0.0
4478,2021-09-13,0.0
4479,2021-09-14,0.0
4480,2021-09-15,0.0
4481,2021-09-17,0.0
4482,2021-09-18,0.0
4483,2021-09-19,0.0
4484,2021-09-20,0.0
4485,2021-09-21,0.0
4486,2021-09-22,0.0
4487,2021-09-23,0.0
4488,2021-09-24,0.0
4489,2021-09-25,0.0
4490,2021-09-26,0.0
4491,2021-09-27,0.0
4492,2021-09-28,0.0
4493,2021-09-29,0.0
4494,2021-09-30,0.0
4495,2021-10-01,0.0
4496,2021-10-02,0.0
4497,2021-10-03,0.0
4498,2021-10-04,0.0
4499,2021-10-05,0.0
4500,2021-10-06,0.0
4501,2021-10-07,0.0
4502,2021-10-08,0.0
4503,2021-10-09,0.0
4504,2021-10-10,0.0
4505,2021-10-11,0.0
4506,2021-10-12,0.0
4507,2021-10-13,0.0
4508,2021-10-14,0.0
4509,2021-10-15,0.0
4510,2021-10-16,0.0
4511,2021-10-17,0.0
4512,2021-10-18,0.03
4513,2021-10-19,0.0
4514,2021-10-20,0.0
4515,2021-10-21,0.0
4516,2021-10-23,0.12
4517,2021-10-24,0.0
4518,2021-10-26,0.0
4519,2021-10-27,0.0
4520,2021-10-28,0.0
4521,2021-10-29,0.0
4522,2021-10-30,0.0
4523,2021-11-01,0.0
4524,2021-11-02,0.0
4525,2021-11-03,0.0
4526,2021-11-04,0.0
4527,2021-11-05,0.0
4528,2021-11-06,0.0
4529,2021-11-07,0.0
4530,2021-11-08,0.0
4531,2021-11-09,0.0
4532,2021-11-10,0.0
4533,2021-11-11,0.0
4534,2021-11-12,0.0
4535,2021-11-13,0.0
4536,2021-11-14,0.0
4537,2021-11-15,0.0
4538,2021-11-16,0.0
4539,2021-11-17,0.0
4540,2021-11-18,0.0
4541,2021-11-19,0.0
4542,2021-11-20,0.0
4543,2021-11-21,0.0
4544,2021-11-22,0.0
4545,2021-11-23,0.0
4546,2021-11-24,0.0
4547,2021-11-25,0.0
4548,2021-11-26,0.0
4549,2021-11-27,0.0
4550,2021-11-29,0.0
4551,2021-11-30,0.0
4552,2021-12-01,0.0
4553,2021-12-02,0.0
4554,2021-12-03,0.0
4555,2021-12-04,0.0
4556,2021-12-05,0.0
4557,2021-12-06,0.0
4558,2021-12-07,0.0
4559,2021-12-08,0.0
4560,2021-12-09,0.0
4561,2021-12-10,0.23
4562,2021-12-11,0.0
4563,2021-12-12,0.0
4564,2021-12-13,0.0
4565,2021-12-14,0.0
4566,2021-12-15,0.6
4567,2021-12-16,0.0
4568,2021-12-18,0.0
4569,2021-12-19,0.0
4570,2021-12-20,0.0
4571,2021-12-21,0.0
4572,2021-12-22,0.05
4573,2021-12-23,0.43
4574,2021-12-24,1.54
4575,2021-12-25,0.06
4576,2021-12-26,0.3
4577,2021-12-27,0.0
4578,2021-12-28,0.4
4579,2021-12-29,0.0
4580,2021-12-30,0.35
4581,2022-01-01,0.0
4582,2022-01-02,0.0
4583,2022-01-03,0.0
4584,2022-01-04,0.0
4585,2022-01-05,0.0
4586,2022-01-06,0.0
4587,2022-01-07,0.0
4588,2022-01-08,0.0
4589,2022-01-09,0.0
4590,2022-01-10,0.0
4591,2022-01-11,0.0
4592,2022-01-12,0.0
4593,2022-01-13,0.0
4594,2022-01-14,0.0
4595,2022-01-15,0.0
4596,2022-01-16,0.0
4597,2022-01-17,0.0
4598,2022-01-18,0.0
4599,2022-01-19,0.0
4600,2022-01-20,0.0
4601,2022-01-21,0.0
4602,2022-01-23,0.0
4603,2022-01-24,0.0
4604,2022-01-25,0.0
4605,2022-01-26,0.0
4606,2022-01-27,0.0
4607,2022-01-28,0.0
4608,2022-01-29,0.0
4609,2022-01-30,0.0
4610,2022-01-31,0.0
4611,2022-02-01,0.0
4612,2022-02-02,0.0
4613,2022-02-03,0.0
4614,2022-02-04,0.0
4615,2022-02-09,0.0
4616,2022-02-13,0.0
4617,2022-02-14,0.0
4618,2022-02-15,0.0
4619,2022-02-17,0.0
4620,2022-02-28,0.0
4621,2022-03-01,0.0
4622,2022-03-02,0.0
4623,2022-03-03,0.0
4624,2022-03-04,0.01
4625,2022-03-05,0.0
4626,2022-03-06,0.0
4627,2022-03-07,0.03
4628,2022-03-08,0.0
4629,2022-03-09,0.0
4630,2022-03-10,0.0
4631,2022-03-11,0.04
4632,2022-03-12,0.0
4633,2022-03-13,0.0
4634,2022-03-14,0.0
4635,2022-03-15,0.0
4636,2022-03-16,0.0
4637,2022-03-19,0.0
4638,2022-03-20,0.14
4639,2022-03-21,0.0
4640,2022-03-22,0.0
4641,2022-03-23,0.0
4642,2022-03-24,0.0
4643,2022-03-25,0.0
4644,2022-03-26,0.0
4645,2022-03-27,0.0
4646,2022-03-28,0.0
4647,2022-03-29,0.46
4648,2022-04-01,0.0
4649,2022-04-02,0.0
4650,2022-04-03,0.0
4651,2022-04-04,0.0
4652,2022-04-05,0.0
4653,2022-04-07,0.0
4654,2022-04-08,0.0
4655,2022-04-13,0.0
4656,2022-04-14,0.0
4657,2022-04-15,0.0
4658,2022-04-16,0.0
4659,2022-04-17,
4660,2022-04-18,0.0
4661,2022-04-20,0.0
4662,2022-04-21,0.0
4663,2022-04-22,0.46
4664,2022-04-23,0.0
4665,2022-04-24,0.0
4666,2022-04-25,0.0
4667,2022-04-27,0.0
4668,2022-04-28,0.0
4669,2022-04-30,0.0
4670,2022-05-01,0.0
4671,2022-05-02,0.0
4672,2022-05-04,0.0
4673,2022-05-05,0.0
4674,2022-05-06,0.0
4675,2022-05-07,0.0
4676,2022-05-08,0.0
4677,2022-05-09,0.0
4678,2022-05-11,0.0
4679,2022-05-12,0.0
4680,2022-05-13,0.0
4681,2022-05-14,0.0
4682,2022-05-15,0.0
4683,2022-05-16,0.0
4684,2022-05-17,0.0
4685,2022-05-18,0.0
4686,2022-05-21,0.0
4687,2022-05-25,0.0
4688,2022-05-26,0.0
4689,2022-05-28,0.0
4690,2022-06-01,0.0
4691,2022-06-02,0.0
4692,2022-06-04,0.0
4693,2022-06-07,0.0
4694,2022-06-08,0.0
4695,2022-06-09,
4696,2022-06-11,0.0
4697,2022-06-12,0.0
4698,2022-06-16,0.0
4699,2022-06-17,0.0
4700,2022-06-18,0.0
4701,2022-06-19,0.0
4702,2022-06-20,0.0
4703,2022-06-24,0.0
4704,2022-06-25,0.0
4705,2022-06-26,0.0
4706,2022-06-28,
4707,2022-06-29,0.0
4708,2022-06-30,0.0
4709,2020-01-01,0.0
4710,2020-01-02,0.0
4711,2020-01-03,0.0
4712,2020-01-04,0.0
4713,2020-01-05,0.0
4714,2020-01-06,0.0
4715,2020-01-07,0.0
4716,2020-01-08,0.0
4717,2020-01-09,0.0
4718,2020-01-10,0.0
4719,2020-01-11,0.0
4720,2020-01-12,0.0
4721,2020-01-13,0.0
4722,2020-01-14,0.0
4723,2020-01-15,0.0
4724,2020-01-16,0.0
4725,2020-01-17,0.03
4726,2020-01-18,0.0
4727,2020-01-19,0.0
4728,2020-01-20,0.0
4729,2020-01-21,0.0
4730,2020-01-22,0.0
4731,2020-01-23,0.0
4732,2020-01-24,0.0
4733,2020-01-25,0.0
4734,2020-01-26,0.0
4735,2020-01-27,0.0
4736,2020-01-28,0.0
4737,2020-01-29,0.0
4738,2020-01-30,0.0
4739,2020-01-31,0.0
4740,2020-02-01,0.0
4741,2020-02-02,0.0
4742,2020-02-03,0.0
4743,2020-02-04,0.0
4744,2020-02-05,0.0
4745,2020-02-06,0.0
4746,2020-02-07,0.0
4747,2020-02-08,0.0
4748,2020-02-09,0.0
4749,2020-02-10,0.0
4750,2020-02-11,0.0
4751,2020-02-12,0.0
4752,2020-02-13,0.0
4753,2020-02-14,0.0
4754,2020-02-15,0.0
4755,2020-02-16,0.0
4756,2020-02-17,0.0
4757,2020-02-18,0.0
4758,2020-02-19,0.0
4759,2020-02-20,0.0
4760,2020-02-21,0.0
4761,2020-02-22,0.02
4762,2020-02-23,0.42
4763,2020-02-24,0.0
4764,2020-02-25,0.0
4765,2020-02-26,0.0
4766,2020-02-27,0.0
4767,2020-02-28,0.0
4768,2020-02-29,0.0
4769,2020-03-01,0.0
4770,2020-03-02,0.0
4771,2020-03-03,0.0
4772,2020-03-04,0.0
4773,2020-03-05,0.0
4774,2020-03-06,0.0
4775,2020-03-07,0.0
4776,2020-03-08,0.0
4777,2020-03-09,0.0
4778,2020-03-10,0.06
4779,2020-03-11,0.41
4780,2020-03-12,0.0
4781,2020-03-13,0.62
4782,2020-03-14,0.01
4783,2020-03-15,0.0
4784,2020-03-16,0.0
4785,2020-03-17,0.24
4786,2020-03-18,0.0
4787,2020-03-19,0.0
4788,2020-03-20,0.0
4789,2020-03-21,0.06
4790,2020-03-22,0.0
4791,2020-03-23,0.44
4792,2020-03-24,0.0
4793,2020-03-25,0.0
4794,2020-03-26,0.0
4795,2020-03-27,0.0
4796,2020-03-28,0.0
4797,2020-03-29,0.0
4798,2020-03-30,0.0
4799,2020-03-31,0.0
4800,2020-04-01,0.0
4801,2020-04-02,0.0
4802,2020-04-03,0.0
4803,2020-04-04,0.0
4804,2020-04-05,0.0
4805,2020-04-06,0.19
4806,2020-04-07,0.67
4807,2020-04-08,0.89
4808,2020-04-09,1.47
4809,2020-04-10,0.18
4810,2020-04-11,0.14
4811,2020-04-12,0.0
4812,2020-04-13,0.0
4813,2020-04-14,0.0
4814,2020-04-15,0.0
4815,2020-04-16,0.0
4816,2020-04-17,0.0
4817,2020-04-18,0.07
4818,2020-04-19,0.0
4819,2020-04-20,0.0
4820,2020-04-21,0.0
4821,2020-04-22,0.0
4822,2020-04-23,0.0
4823,2020-04-24,0.0
4824,2020-04-25,0.0
4825,2020-04-26,0.0
4826,2020-04-27,0.0
4827,2020-04-28,0.0
4828,2020-04-29,0.0
4829,2020-04-30,0.0
4830,2020-05-01,0.0
4831,2020-05-02,0.0
4832,2020-05-03,0.0
4833,2020-05-04,0.0
4834,2020-05-05,0.0
4835,2020-05-06,0.0
4836,2020-05-07,0.0
4837,2020-05-08,0.0
4838,2020-05-09,0.0
4839,2020-05-10,0.0
4840,2020-05-11,0.0
4841,2020-05-12,0.0
4842,2020-05-13,0.0
4843,2020-05-14,0.0
4844,2020-05-15,0.0
4845,2020-05-16,0.0
4846,2020-05-17,0.0
4847,2020-05-18,0.0
4848,2020-05-19,0.0
4849,2020-05-20,0.0
4850,2020-05-21,0.0
4851,2020-05-22,0.0
4852,2020-05-23,0.0
4853,2020-05-24,0.0
4854,2020-05-25,0.0
4855,2020-05-26,0.0
4856,2020-05-27,0.0
4857,2020-05-28,0.0
4858,2020-05-29,0.0
4859,2020-05-30,0.0
4860,2020-05-31,0.0
4861,2020-06-01,0.0
4862,2020-06-02,0.0
4863,2020-06-03,0.0
4864,2020-06-04,0.0
4865,2020-06-05,0.0
4866,2020-06-06,0.02
4867,2020-06-07,0.0
4868,2020-06-08,0.0
4869,2020-06-09,0.0
4870,2020-06-10,0.0
4871,2020-06-11,0.0
4872,2020-06-12,0.0
4873,2020-06-13,0.0
4874,2020-06-14,0.0
4875,2020-06-15,0.0
4876,2020-06-16,0.0
4877,2020-06-17,0.0
4878,2020-06-18,0.0
4879,2020-06-19,0.0
4880,2020-06-20,0.0
4881,2020-06-21,0.0
4882,2020-06-22,0.0
4883,2020-06-23,0.0
4884,2020-06-24,0.0
4885,2020-06-25,0.0
4886,2020-06-26,0.0
4887,2020-06-27,0.0
4888,2020-06-28,0.0
4889,2020-06-29,0.0
4890,2020-06-30,0.0
4891,2020-07-01,0.0
4892,2020-07-02,0.0
4893,2020-07-03,0.0
4894,2020-07-04,0.0
4895,2020-07-05,0.0
4896,2020-07-06,0.0
4897,2020-07-07,0.0
4898,2020-07-08,0.0
4899,2020-07-09,0.0
4900,2020-07-10,0.0
4901,2020-07-11,0.0
4902,2020-07-12,0.0
4903,2020-07-13,0.0
4904,2020-07-14,0.0
4905,2020-07-15,0.0
4906,2020-07-16,0.0
4907,2020-07-17,0.0
4908,2020-07-18,0.0
4909,2020-07-19,0.0
4910,2020-07-20,0.0
4911,2020-07-21,0.0
4912,2020-07-22,0.0
4913,2020-07-23,0.0
4914,2020-07-24,0.0
4915,2020-07-25,0.0
4916,2020-07-26,0.0
4917,2020-07-27,0.0
4918,2020-07-28,0.0
4919,2020-07-29,0.0
4920,2020-07-30,0.0
4921,2020-07-31,0.0
4922,2020-08-01,0.0
4923,2020-08-02,0.0
4924,2020-08-03,0.0
4925,2020-08-04,0.0
4926,2020-08-05,0.0
4927,2020-08-06,0.0
4928,2020-08-07,0.0
4929,2020-08-08,0.0
4930,2020-08-09,0.0
4931,2020-08-10,0.0
4932,2020-08-11,0.0
4933,2020-08-12,0.0
4934,2020-08-13,0.0
4935,2020-08-14,0.0
4936,2020-08-15,0.0
4937,2020-08-16,0.0
4938,2020-08-17,0.0
4939,2020-08-18,0.0
4940,2020-08-19,0.0
4941,2020-08-20,0.0
4942,2020-08-21,0.0
4943,2020-08-22,0.0
4944,2020-08-23,0.0
4945,2020-08-24,0.0
4946,2020-08-25,0.0
4947,2020-08-26,0.0
4948,2020-08-27,0.0
4949,2020-08-28,0.0
4950,2020-08-29,0.0
4951,2020-08-30,0.0
4952,2020-08-31,0.0
4953,2020-09-01,0.0
4954,2020-09-02,0.0
4955,2020-09-03,0.0
4956,2020-09-04,0.0
4957,2020-09-05,0.0
4958,2020-09-06,0.0
4959,2020-09-07,0.0
4960,2020-09-08,0.0
4961,2020-09-09,0.0
4962,2020-09-10,0.0
4963,2020-09-11,0.0
4964,2020-09-12,0.0
4965,2020-09-13,0.0
4966,2020-09-14,0.0
4967,2020-09-15,0.0
4968,2020-09-16,0.0
4969,2020-09-17,0.0
4970,2020-09-18,0.0
4971,2020-09-19,0.0
4972,2020-09-20,0.0
4973,2020-09-21,0.0
4974,2020-09-22,0.0
4975,2020-09-23,0.0
4976,2020-09-24,0.0
4977,2020-09-25,0.0
4978,2020-09-26,0.0
4979,2020-09-27,0.0
4980,2020-09-28,0.0
4981,2020-09-29,0.0
4982,2020-09-30,0.0
4983,2020-10-01,0.0
4984,2020-10-02,0.0
4985,2020-10-03,0.0
4986,2020-10-04,0.0
4987,2020-10-05,0.0
4988,2020-10-06,0.0
4989,2020-10-07,0.0
4990,2020-10-08,0.0
4991,2020-10-09,0.0
4992,2020-10-10,0.0
4993,2020-10-11,0.0
4994,2020-10-12,0.0
4995,2020-10-13,0.0
4996,2020-10-14,0.0
4997,2020-10-15,0.0
4998,2020-10-16,0.0
4999,2020-10-17,0.0
5000,2020-10-18,0.0
5001,2020-10-19,0.0
5002,2020-10-20,0.0
